_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
975,121A,RIVERVALE DR,17,1999,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
976,121A,YUAN CHING RD,4,2002,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
977,121B,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,90,0,0,0,38,52,0,0,0,0,0,0,0
978,121B,EDGEDALE PLAINS,17,2015,Y,N,N,N,N,N,PG,112,0,0,0,80,32,0,0,0,0,0,0,0
979,121B,RIVERVALE DR,17,1999,Y,N,N,N,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
980,121C,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,74,0,0,0,25,49,0,0,0,0,0,0,0
981,121C,SENGKANG EAST WAY,17,1999,Y,N,N,N,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
982,121D,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,104,0,0,0,65,39,0,0,0,0,0,0,0
983,121D,SENGKANG EAST WAY,17,1999,Y,N,N,N,N,N,SK,115,0,0,0,50,65,0,0,0,0,0,0,0
984,121E,SENGKANG EAST WAY,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
985,121F,SENGKANG EAST WAY,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
986,122,ANG MO KIO AVE 3,11,1978,Y,Y,N,N,N,N,AMK,131,0,0,101,28,1,0,0,0,0,0,1,0
987,122,BEDOK RESERVOIR RD,10,1986,Y,N,N,Y,N,N,BD,126,0,0,0,126,0,0,0,0,0,0,0,0
988,122,BEDOK NTH ST 2,12,1977,Y,Y,N,N,N,N,BD,216,0,0,189,20,4,3,0,0,0,0,0,0
989,122,BISHAN ST 12,12,1985,Y,N,N,N,N,N,BH,114,0,0,0,114,0,0,0,0,0,0,0,0
990,122,BT MERAH LANE 1,4,1978,Y,Y,N,N,N,N,BM,20,0,0,20,0,0,0,0,0,0,0,0,0
991,122,BT BATOK CTRL,17,1984,Y,N,N,N,N,N,BB,80,0,0,0,0,0,80,0,0,0,0,0,0
992,122,EDGEDALE PLAINS,1,2016,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
993,122,GEYLANG EAST CTRL,12,1981,Y,Y,N,Y,N,N,GL,110,0,0,0,110,0,0,0,0,0,0,0,0
994,122,HOUGANG AVE 1,4,1983,Y,N,N,N,N,N,HG,50,0,0,9,9,32,0,0,0,0,0,0,0
995,122,KIM TIAN RD,25,1994,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0
996,122,LOR 2 TOA PAYOH,20,1998,Y,N,N,Y,N,N,TP,168,0,0,0,91,77,0,0,0,0,0,0,0
997,122,MARSILING RISE,4,1984,Y,N,N,N,N,N,WL,8,0,0,0,0,0,8,0,0,0,0,0,0
998,122,MCNAIR RD,15,1986,Y,Y,N,N,N,N,KWN,108,0,0,8,72,28,0,0,0,0,0,0,0
999,122,PAYA LEBAR WAY,12,1979,Y,N,N,Y,N,N,GL,132,0,0,0,132,0,0,0,0,0,0,0,0
1000,122,PASIR RIS ST 11,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,72,24,0,0,0,0,0,0,0
1001,122,PENDING RD,4,1987,Y,N,N,N,N,N,BP,28,0,0,21,7,0,0,0,0,0,0,0,0
1002,122,POTONG PASIR AVE 1,23,1983,Y,N,N,Y,N,N,TP,123,0,0,0,42,81,0,0,0,0,0,0,0
1003,122,SENGKANG EAST WAY,17,1999,Y,N,N,N,N,N,SK,115,0,0,0,50,65,0,0,0,0,0,0,0
1004,122,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,31,0,0,15,16,0,0,0,0,0,0,0,0
1005,122,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0
1006,122,TECK WHYE LANE,11,1988,Y,N,N,Y,N,N,CCK,80,0,0,0,44,36,0,0,0,0,0,0,0
1007,122,YISHUN ST 11,10,1984,Y,Y,N,Y,N,N,YS,135,0,0,63,72,0,0,0,0,0,0,0,0
1008,122,YUAN CHING RD,10,1971,Y,N,N,N,N,N,JW,160,0,0,143,0,0,0,0,0,0,0,17,0
1009,122A,EDGEDALE PLAINS,17,2016,Y,Y,N,N,N,N,PG,144,0,0,32,80,32,0,0,0,0,0,0,0
1010,122A,SENGKANG EAST WAY,17,1999,Y,N,N,Y,N,N,SK,128,0,0,0,32,96,0,0,0,0,0,0,0
1011,122B,EDGEDALE PLAINS,17,2016,Y,N,N,N,N,N,PG,144,0,0,32,80,32,0,0,0,0,0,0,0
1012,122B,SENGKANG EAST WAY,17,1999,Y,N,N,N,N,N,SK,96,0,0,0,0,0,96,0,0,0,0,0,0
1013,122C,SENGKANG EAST WAY,17,1999,Y,N,N,N,N,N,SK,96,0,0,0,0,0,96,0,0,0,0,0,0
1014,122D,RIVERVALE DR,17,1999,Y,Y,N,N,N,N,SK,128,0,0,0,32,96,0,0,0,0,0,0,0
1015,122E,RIVERVALE DR,17,1999,Y,N,N,N,N,N,SK,131,0,0,0,34,97,0,0,0,0,0,0,0
1016,122F,RIVERVALE DR,5,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,123,ANG MO KIO AVE 6,12,1978,Y,N,N,Y,N,N,AMK,192,0,0,0,0,0,0,0,0,192,0,0,0
1018,123,BEDOK RESERVOIR RD,12,1986,Y,N,N,N,N,N,BD,88,0,0,0,88,0,0,0,0,0,0,0,0
1019,123,BEDOK NTH ST 2,4,1977,Y,Y,N,N,N,N,BD,34,0,0,30,4,0,0,0,0,0,0,0,0
1020,123,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0
1021,123,BT BATOK CTRL,4,1984,Y,N,N,N,N,N,BB,24,0,0,0,24,0,0,0,0,0,0,0,0
1022,123,BT MERAH LANE 1,4,1981,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,123,BT MERAH VIEW,9,1972,Y,N,N,Y,N,N,BM,320,0,0,0,0,0,0,0,0,320,0,0,0
1024,123,GEYLANG EAST CTRL,21,1982,Y,Y,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0
1025,123,HOUGANG AVE 1,11,1981,Y,Y,N,N,N,N,HG,127,0,0,109,18,0,0,0,0,0,0,0,0
1026,123,KIM TIAN RD,11,1994,Y,Y,N,Y,N,N,BM,80,0,0,0,50,30,0,0,0,0,0,0,0
1027,123,LOR 1 TOA PAYOH,10,1969,Y,Y,N,N,N,N,TP,128,0,0,128,0,0,0,0,0,0,0,0,0
1028,123,MARSILING RISE,13,1984,Y,N,N,Y,N,N,WL,120,0,0,0,24,96,0,0,0,0,0,0,0
1029,123,MCNAIR RD,15,1986,Y,N,N,N,N,N,KWN,122,0,0,80,42,0,0,0,0,0,0,0,0
1030,123,PASIR RIS ST 11,4,1988,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0
1031,123,PAYA LEBAR WAY,21,1979,Y,Y,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0
1032,123,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
1033,123,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0
1034,123,RIVERVALE DR,17,1998,Y,N,N,N,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
1035,123,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,96,0,0,0,0,0,96,0,0,0,0,0,0
1036,123,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,172,0,0,0,108,64,0,0,0,0,0,0,0
1037,123,TECK WHYE LANE,11,1988,Y,N,N,Y,N,N,CCK,100,0,0,0,64,36,0,0,0,0,0,0,0
1038,123,YISHUN ST 11,12,1984,Y,Y,N,N,N,N,YS,124,0,0,83,41,0,0,0,0,0,0,0,0
1039,123A,LOR 1 TOA PAYOH,1,2003,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,123A,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
1041,123A,TENGAH DR,14,2024,Y,N,N,N,N,N,TG,46,0,0,0,20,26,0,0,0,0,0,0,0
1042,123B,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
1043,123B,TENGAH DR,14,2024,Y,N,N,N,N,N,TG,111,0,40,13,46,12,0,0,0,0,0,0,0
1044,123C,RIVERVALE DR,17,1998,Y,N,N,Y,N,N,SK,78,0,0,0,26,52,0,0,0,0,0,0,0
1045,123C,TENGAH DR,14,2024,Y,N,N,N,N,N,TG,91,0,0,0,69,22,0,0,0,0,0,0,0
1046,123D,RIVERVALE DR,11,1998,Y,N,N,Y,N,N,SK,60,0,0,0,20,40,0,0,0,0,0,0,0
1047,123E,RIVERVALE DR,11,1998,Y,N,N,N,N,N,SK,60,0,0,0,20,40,0,0,0,0,0,0,0
1048,124,ANG MO KIO AVE 6,12,1978,Y,N,N,Y,N,N,AMK,153,0,0,130,22,1,0,0,0,0,0,0,0
1049,124,BEDOK RESERVOIR RD,12,1986,Y,Y,N,N,N,N,BD,114,0,0,0,114,0,0,0,0,0,0,0,0
1050,124,BEDOK NTH RD,12,1977,Y,N,N,Y,N,N,BD,154,0,0,121,33,0,0,0,0,0,0,0,0
1051,124,BISHAN ST 12,12,1986,Y,N,N,N,N,N,BH,88,0,0,0,48,40,0,0,0,0,0,0,0
1052,124,BT MERAH LANE 1,4,1978,Y,Y,N,N,N,N,BM,17,0,0,15,2,0,0,0,0,0,0,0,0
1053,124,BT BATOK CTRL,4,1984,Y,N,N,N,N,N,BB,24,0,0,0,24,0,0,0,0,0,0,0,0
1054,124,GEYLANG EAST AVE 1,20,1983,Y,N,N,Y,N,N,GL,211,0,0,61,91,57,2,0,0,0,0,0,0
1055,124,HOUGANG AVE 1,12,1981,Y,Y,N,N,N,N,HG,139,0,0,117,20,0,2,0,0,0,0,0,0
1056,124,KIM TIAN PL,12,1969,Y,N,N,N,N,N,BM,288,0,0,0,0,0,0,0,0,288,0,0,0
1057,124,LOR 1 TOA PAYOH,10,1969,Y,Y,N,N,N,N,TP,131,0,0,130,0,1,0,0,0,0,0,0,0
1058,124,MARSILING RISE,13,1984,Y,N,N,N,N,N,WL,60,0,0,0,24,0,36,0,0,0,0,0,0
1059,124,MCNAIR RD,11,1986,Y,N,N,N,N,N,KWN,80,0,0,40,40,0,0,0,0,0,0,0,0
1060,124,PASIR RIS ST 11,11,1988,Y,N,N,N,N,N,PRC,90,0,0,0,70,20,0,0,0,0,0,0,0
1061,124,PAYA LEBAR WAY,21,1979,Y,N,N,N,N,N,GL,80,0,0,0,0,80,0,0,0,0,0,0,0
1062,124,PENDING RD,13,1987,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0
1063,124,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0
1064,124,RIVERVALE DR,11,1997,Y,N,N,Y,N,N,SK,80,0,0,0,40,40,0,0,0,0,0,0,0
1065,124,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,47,0,0,31,16,0,0,0,0,0,0,0,0
1066,124,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0
1067,124,TAMPINES ST 11,13,1985,Y,N,N,Y,N,N,TAP,96,0,0,0,0,0,96,0,0,0,0,0,0
1068,124,TECK WHYE LANE,11,1988,Y,N,N,N,N,N,CCK,80,0,0,0,44,36,0,0,0,0,0,0,0
1069,124,YISHUN ST 11,12,1984,Y,N,N,Y,N,N,YS,148,0,0,92,46,10,0,0,0,0,0,0,0
1070,124A,BT MERAH VIEW,20,1995,Y,N,N,Y,N,N,BM,80,0,0,0,42,38,0,0,0,0,0,0,0
1071,124A,RIVERVALE DR,16,1998,Y,N,N,Y,N,N,SK,100,0,0,0,50,50,0,0,0,0,0,0,0
1072,124B,BT MERAH VIEW,18,1995,Y,N,N,N,N,N,BM,92,0,0,0,58,34,0,0,0,0,0,0,0
1073,124B,RIVERVALE DR,16,1997,Y,N,N,N,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0
1074,124C,RIVERVALE DR,16,1998,Y,N,N,N,N,N,SK,90,0,0,0,90,0,0,0,0,0,0,0,0
1075,124D,RIVERVALE DR,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,124E,RIVERVALE DR,1,1998,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,125,ALJUNIED RD,20,1982,Y,Y,N,N,N,N,GL,76,0,0,0,0,76,0,0,0,0,0,0,0
1078,125,ANG MO KIO AVE 6,11,1978,Y,N,N,Y,N,N,AMK,160,0,0,0,0,0,0,0,0,0,160,0,0
1079,125,BEDOK NTH RD,12,1977,Y,N,N,Y,N,N,BD,154,0,0,121,33,0,0,0,0,0,0,0,0
1080,125,BEDOK RESERVOIR RD,11,1986,Y,N,N,N,N,N,BD,124,0,0,0,124,0,0,0,0,0,0,0,0
1081,125,BISHAN ST 12,11,1986,Y,N,N,Y,N,N,BH,80,0,0,0,44,36,0,0,0,0,0,0,0
1082,125,BT MERAH LANE 1,4,1981,Y,Y,N,N,N,N,BM,3,0,0,0,0,0,0,0,0,0,0,3,0
1083,125,BT MERAH VIEW,18,1995,Y,Y,N,N,N,N,BM,78,0,0,0,44,34,0,0,0,0,0,0,0
1084,125,BT BATOK CTRL,15,1984,Y,N,N,Y,N,N,BB,98,0,0,0,0,0,98,0,0,0,0,0,0
1085,125,EDGEDALE PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,125,GEYLANG EAST AVE 1,20,1983,Y,Y,N,Y,N,N,GL,189,0,0,66,66,57,0,0,0,0,0,0,0
1087,125,HOUGANG AVE 1,12,1981,Y,N,N,Y,N,N,HG,154,0,0,132,22,0,0,0,0,0,0,0,0
1088,125,KIM TIAN RD,11,1993,Y,N,N,Y,N,N,BM,70,0,0,0,40,30,0,0,0,0,0,0,0
1089,125,LOR 1 TOA PAYOH,16,1969,Y,Y,N,N,N,N,TP,164,0,0,163,0,0,0,0,0,0,0,1,0
1090,125,MARSILING RISE,11,1983,Y,N,N,N,N,N,WL,97,0,0,74,0,23,0,0,0,0,0,0,0
1091,125,PASIR RIS ST 11,13,1988,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
1092,125,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
1093,125,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0
1094,125,RIVERVALE ST,17,1998,Y,N,N,N,N,N,SK,128,0,0,0,64,64,0,0,0,0,0,0,0
1095,125,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,96,0,0,0,0,0,96,0,0,0,0,0,0
1096,125,SIMEI ST 1,5,1989,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,125,TAMPINES ST 11,13,1985,Y,N,N,N,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0
1098,125,YISHUN ST 11,12,1983,Y,Y,N,N,N,N,YS,114,0,0,69,45,0,0,0,0,0,0,0,0
1099,125A,BT MERAH VIEW,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,125A,KIM TIAN RD,5,1993,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,125A,LOR 2 TOA PAYOH,3,1990,N,Y,N,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,125A,TENGAH DR,14,2023,Y,N,N,N,N,N,TG,168,0,91,19,36,22,0,0,0,0,0,0,0
1103,125B,TENGAH DR,14,2023,Y,N,N,N,N,N,TG,164,0,89,18,35,22,0,0,0,0,0,0,0
1104,126,ALJUNIED RD,20,1982,Y,N,N,N,N,N,GL,76,0,0,0,0,76,0,0,0,0,0,0,0
1105,126,ANG MO KIO AVE 3,11,1978,Y,N,N,Y,N,N,AMK,156,0,0,132,20,2,2,0,0,0,0,0,0
1106,126,BEDOK RESERVOIR RD,4,1986,Y,N,N,N,N,N,BD,48,0,0,32,16,0,0,0,0,0,0,0,0
1107,126,BEDOK NTH ST 2,14,1977,Y,N,N,Y,N,N,BD,156,0,0,117,39,0,0,0,0,0,0,0,0
1108,126,BISHAN ST 12,11,1986,Y,N,N,N,N,N,BH,80,0,0,0,44,36,0,0,0,0,0,0,0
1109,126,BT MERAH LANE 1,2,1978,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,126,BT BATOK CTRL,4,1984,Y,N,N,N,N,N,BB,16,0,0,8,8,0,0,0,0,0,0,0,0
1111,126,BT MERAH VIEW,25,1995,Y,N,N,N,N,N,BM,116,0,0,0,0,116,0,0,0,0,0,0,0
1112,126,CANBERRA ST,7,2019,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,126,EDGEDALE PLAINS,5,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,126,GEYLANG EAST AVE 1,10,1983,Y,N,N,Y,N,N,GL,90,0,0,45,45,0,0,0,0,0,0,0,0
1115,126,HOUGANG AVE 1,13,1982,Y,N,N,Y,N,N,HG,127,0,0,119,7,1,0,0,0,0,0,0,0
1116,126,KIM TIAN RD,5,2011,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,126,LOR 1 TOA PAYOH,16,1969,Y,Y,N,N,N,N,TP,198,0,0,194,0,2,0,0,0,0,0,2,0
1118,126,MARSILING RISE,4,1984,Y,N,N,N,N,N,WL,8,0,0,0,0,0,8,0,0,0,0,0,0
1119,126,PASIR RIS ST 11,11,1988,Y,N,N,N,N,N,PRC,100,0,0,0,80,20,0,0,0,0,0,0,0
1120,126,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
1121,126,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,12,0,0,0,0,0,12,0,0,0,0,0,0
1122,126,RIVERVALE ST,17,1997,Y,N,N,N,N,N,SK,89,0,0,0,48,41,0,0,0,0,0,0,0
1123,126,SERANGOON NTH AVE 1,13,1984,Y,N,N,N,N,N,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0
1124,126,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,120,0,0,0,48,72,0,0,0,0,0,0,0
1125,126,TAMPINES ST 11,10,1985,Y,N,N,N,N,N,TAP,93,0,0,0,13,80,0,0,0,0,0,0,0
1126,126,YISHUN ST 11,12,1983,Y,N,N,Y,N,N,YS,136,0,0,68,68,0,0,0,0,0,0,0,0
1127,126A,BT MERAH VIEW,6,1995,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,126A,CANBERRA ST,15,2019,Y,N,N,Y,N,N,SB,140,0,0,0,70,70,0,0,0,0,0,0,0
1129,126A,EDGEDALE PLAINS,17,2001,Y,N,N,Y,N,N,PG,171,0,0,0,75,96,0,0,0,0,0,0,0
1130,126A,KIM TIAN RD,40,2011,Y,N,N,N,N,N,BM,214,0,0,0,136,78,0,0,0,0,0,0,0
1131,126A,RIVERVALE ST,5,1997,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,126A,TENGAH DR,14,2023,Y,Y,N,N,N,N,TG,57,0,0,10,13,34,0,0,0,0,0,0,0
1133,126B,CANBERRA ST,15,2019,Y,N,N,Y,N,N,SB,140,0,0,0,70,70,0,0,0,0,0,0,0
1134,126B,EDGEDALE PLAINS,17,2001,Y,N,N,Y,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0
1135,126B,KIM TIAN RD,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,126B,TENGAH DR,12,2023,Y,Y,N,Y,N,N,TG,87,0,18,18,39,12,0,0,0,0,0,0,0
1137,126C,CANBERRA ST,15,2019,Y,N,N,Y,N,N,SB,140,0,0,0,42,98,0,0,0,0,0,0,0
1138,126C,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,118,0,0,0,48,70,0,0,0,0,0,0,0
1139,126C,KIM TIAN RD,40,2011,Y,N,N,N,N,N,BM,214,0,0,78,136,0,0,0,0,0,0,0,0
1140,126C,TENGAH DR,14,2024,Y,Y,N,Y,N,N,TG,70,0,0,0,21,49,0,0,0,0,0,0,0
1141,126D,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,150,0,0,0,122,28,0,0,0,0,0,0,0
1142,126D,EDGEDALE PLAINS,17,2001,Y,N,N,Y,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0
1143,127,ANG MO KIO AVE 3,11,1978,Y,N,N,N,N,N,AMK,159,0,0,138,20,1,0,0,0,0,0,0,0
1144,127,BEDOK NTH ST 2,14,1977,Y,N,N,N,N,N,BD,154,0,0,113,39,0,2,0,0,0,0,0,0
1145,127,BEDOK RESERVOIR RD,4,1986,Y,N,N,N,N,N,BD,48,0,0,32,16,0,0,0,0,0,0,0,0
1146,127,BISHAN ST 12,11,1986,Y,N,N,N,N,N,BH,80,0,0,0,50,30,0,0,0,0,0,0,0
1147,127,BT BATOK WEST AVE 6,12,1984,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
1148,127,BT MERAH LANE 1,2,1978,Y,Y,N,N,N,N,BM,3,0,0,3,0,0,0,0,0,0,0,0,0
1149,127,CANBERRA ST,1,2021,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,127,GEYLANG EAST AVE 1,4,1982,Y,N,N,N,N,N,GL,48,0,0,0,48,0,0,0,0,0,0,0,0
1151,127,HOUGANG AVE 1,4,1981,Y,N,N,Y,N,N,HG,24,0,0,21,3,0,0,0,0,0,0,0,0
1152,127,KIM TIAN RD,3,2011,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,127,LOR 1 TOA PAYOH,2,2004,N,N,Y,N,N,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,127,MARSILING RISE,4,1984,Y,N,N,N,N,N,WL,24,0,0,0,24,0,0,0,0,0,0,0,0
1155,127,PASIR RIS ST 11,13,1988,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
1156,127,PENDING RD,4,1987,Y,N,N,N,N,N,BP,28,0,0,21,7,0,0,0,0,0,0,0,0
1157,127,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0
1158,127,PUNGGOL FIELD WALK,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,127,RIVERVALE ST,16,1998,Y,N,N,N,N,N,SK,97,0,0,0,59,38,0,0,0,0,0,0,0
1160,127,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,96,0,0,0,96,0,0,0,0,0,0,0,0
1161,127,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,80,0,0,0,34,46,0,0,0,0,0,0,0
1162,127,TAMPINES ST 11,10,1985,Y,N,N,N,N,N,TAP,108,0,0,0,16,92,0,0,0,0,0,0,0
1163,127,YISHUN ST 11,4,1983,Y,N,N,N,N,N,YS,95,0,0,62,32,1,0,0,0,0,0,0,0
1164,127A,KIM TIAN RD,40,2011,Y,N,N,N,N,N,BM,219,0,69,72,78,0,0,0,0,0,0,0,0
1165,127A,PLANTATION CRES,11,2023,Y,Y,N,Y,N,N,TG,33,0,0,21,12,0,0,0,0,0,0,0,0
1166,127B,KIM TIAN RD,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,127B,PLANTATION CRES,14,2023,Y,Y,N,N,N,N,TG,72,0,0,0,21,51,0,0,0,0,0,0,0
1168,127C,KIM TIAN RD,40,2011,Y,N,N,N,N,N,BM,221,0,72,76,72,0,1,0,0,0,0,0,0
1169,127D,KIM TIAN RD,40,2011,Y,N,N,N,N,N,BM,231,0,0,0,192,39,0,0,0,0,0,0,0
1170,128,ANG MO KIO AVE 3,11,1978,Y,Y,N,N,N,N,AMK,143,0,0,124,18,0,1,0,0,0,0,0,0
1171,128,BEDOK NTH ST 2,14,1977,Y,Y,N,N,N,N,BD,155,0,0,116,38,0,0,0,0,0,0,1,0
1172,128,BEDOK RESERVOIR RD,11,1986,Y,N,N,N,N,N,BD,124,0,0,0,72,52,0,0,0,0,0,0,0
1173,128,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0
1174,128,BT BATOK WEST AVE 6,4,1984,Y,N,N,N,N,N,BB,16,0,0,8,8,0,0,0,0,0,0,0,0
1175,128,BT MERAH VIEW,20,1973,Y,Y,N,Y,N,N,BM,300,0,0,295,0,4,0,0,0,0,0,1,0
1176,128,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,128,GEYLANG EAST AVE 1,20,1982,Y,N,N,Y,N,N,GL,139,0,0,41,41,57,0,0,0,0,0,0,0
1178,128,KIM TIAN RD,16,1974,Y,N,N,Y,N,N,BM,120,0,0,0,120,0,0,0,0,0,0,0,0
1179,128,LOR 1 TOA PAYOH,16,1969,Y,Y,N,Y,N,N,TP,200,0,0,200,0,0,0,0,0,0,0,0,0
1180,128,LOR AH SOO,13,1983,Y,N,N,N,N,N,HG,84,0,0,0,0,0,84,0,0,0,0,0,0
1181,128,MARSILING RISE,9,1984,Y,N,N,Y,N,N,WL,70,0,0,0,0,8,62,0,0,0,0,0,0
1182,128,PASIR RIS ST 11,9,1988,Y,N,N,N,N,N,PRC,60,0,0,0,0,0,60,0,0,0,0,0,0
1183,128,PENDING RD,12,1986,Y,N,N,Y,N,N,BP,132,0,0,66,66,0,0,0,0,0,0,0,0
1184,128,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,8,0,0,0,0,0,8,0,0,0,0,0,0
1185,128,PUNGGOL FIELD WALK,5,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,128,RIVERVALE ST,16,1998,Y,N,N,N,N,N,SK,119,0,0,0,59,60,0,0,0,0,0,0,0
1187,128,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,16,0,0,0,0,0,16,0,0,0,0,0,0
1188,128,YISHUN ST 11,12,1984,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
1189,128A,BT MERAH VIEW,1,2001,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
