SIBOR DATE,SIBOR 1M,SIBOR 3M,SIBOR 6M,SIBOR 12M,SOR ON,SOR 1M,SOR 3M,SOR 6M
2/1/14,0.35369,0.40267,0.48191,0.59728,0.04964,0.15485,0.22406,0.28566
3/1/14,0.35057,0.40267,0.48191,0.59728,0.06086,0.14516,0.21618,0.28373
6/1/14,0.3552,0.40361,0.48191,0.59728,0.00742,0.15168,0.21708,0.28373
7/1/14,0.3552,0.40361,0.48191,0.59728,-0.02376,0.14648,0.21829,0.2874
8/1/14,0.3552,0.40461,0.48191,0.59728,-0.01223,0.14648,0.2198,0.28823
9/1/14,0.3552,0.40461,0.48191,0.59728,-0.01825,0.1465,0.21878,0.2866
10/1/14,0.3552,0.4046,0.48191,0.59727,-0.00827,0.13481,0.21787,0.28236
13/1/14,0.3552,0.40461,0.48191,0.59728,0.12971,0.15278,0.21653,0.28137
14/1/14,0.3552,0.40461,0.48191,0.59728,0.04889,0.1455,0.21653,0.28137
15/1/14,0.3552,0.40503,0.48191,0.59728,0.0242,0.1455,0.21776,0.2792
16/1/14,0.3552,0.40503,0.48191,0.59728,0.013,0.14202,0.21734,0.28252
17/1/14,0.3552,0.40503,0.48191,0.59728,0.09236,0.14797,0.22061,0.28842
20/1/14,0.3552,0.40503,0.48191,0.59728,0,0.15051,0.22061,0.29286
21/1/14,0.3552,0.40503,0.48191,0.59728,0.06679,0.15024,0.22111,0.28647
22/1/14,0.3552,0.40503,0.48191,0.59728,0.04161,0.14637,0.22452,0.28596
23/1/14,0.3552,0.40503,0.48191,0.59728,0.04955,0.14732,0.22061,0.28951
24/1/14,0.3552,0.40503,0.48191,0.59728,0.05286,0.14042,0.21767,0.28471
27/1/14,0.3552,0.40503,0.48191,0.59728,0.00786,0.1438,0.21767,0.28471
28/1/14,0.3552,0.40503,0.48191,0.59728,0.06569,0.14889,0.2163,0.28771
29/1/14,0.3552,0.40503,0.48191,0.59728,0.01285,0.15564,0.21523,0.28687
30/1/14,0.3552,0.40503,0.48191,0.59728,0.06082,0.15564,0.21523,0.29262
3/2/14,0.3552,0.40503,0.48191,0.59728,-0.02501,0.13886,0.21318,0.29262
4/2/14,0.3552,0.40503,0.48191,0.59728,-0.03569,0.13886,0.209,0.28233
5/2/14,0.3552,0.40503,0.48191,0.59728,-0.05,0.12374,0.2055,0.27394
6/2/14,0.3552,0.40503,0.48191,0.59728,-0.06629,0.12904,0.21131,0.27972
7/2/14,0.3552,0.40503,0.48191,0.59728,-0.04344,0.13209,0.20831,0.27599
10/2/14,0.3552,0.40503,0.48191,0.59728,-0.0188,0.13122,0.20761,0.27599
11/2/14,0.3552,0.40503,0.48191,0.59728,-0.00822,0.13276,0.21431,0.27931
12/2/14,0.35457,0.40303,0.48191,0.59528,-0.00059,0.13101,0.21288,0.28095
13/2/14,0.35459,0.40303,0.48141,0.5948,0.01417,0.13613,0.21083,0.28063
14/2/14,0.3543,0.40303,0.48141,0.5948,0.0941,0.13613,0.21361,0.27524
17/2/14,0.35534,0.40303,0.48141,0.5948,0,0.13493,0.2123,0.27524
18/2/14,0.35534,0.40305,0.48141,0.59477,0.04431,0.1375,0.21177,0.27823
19/2/14,0.35534,0.40305,0.48141,0.59477,0.06463,0.14537,0.21177,0.28075
20/2/14,0.35434,0.39196,0.48141,0.59477,0.04965,0.14196,0.21126,0.28326
21/2/14,0.35434,0.38885,0.48141,0.59402,0.05784,0.14221,0.21273,0.28326
24/2/14,0.35434,0.40205,0.48141,0.59402,0.03377,0.13812,0.20876,0.28186
25/2/14,0.35434,0.40205,0.48141,0.59402,0.05754,0.14117,0.21101,0.28393
26/2/14,0.35434,0.40205,0.48141,0.59402,0.05262,0.14069,0.21179,0.28393
27/2/14,0.3535,0.40205,0.48141,0.59402,0.08601,0.14217,0.21431,0.2861
28/2/14,0.35434,0.40205,0.48141,0.59402,0.15278,0.14812,0.21699,0.28954
3/3/14,0.35434,0.40205,0.48141,0.59402,0.0809,0.14174,0.21793,0.28954
4/3/14,0.35434,0.40205,0.48141,0.59402,0.0574,0.1425,0.21486,0.2873
5/3/14,0.35372,0.40205,0.48141,0.59402,0.03555,0.14109,0.21486,0.2866
6/3/14,0.35372,0.40205,0.48141,0.59402,0.02562,0.14109,0.21175,0.28765
7/3/14,0.35372,0.40205,0.48141,0.59402,0.03201,0.14004,0.21175,0.28566
10/3/14,0.35372,0.40205,0.48141,0.59402,0.03551,0.14408,0.21175,0.28566
11/3/14,0.35472,0.40205,0.48141,0.59402,0.07671,0.14557,0.21461,0.29058
12/3/14,0.35472,0.40205,0.48141,0.59402,0.07989,0.14838,0.21745,0.29304
13/3/14,0.35472,0.40205,0.48141,0.59402,0.09921,0.14786,0.21745,0.29404
14/3/14,0.35472,0.40205,0.48141,0.59402,0.07769,0.14638,0.21691,0.29099
17/3/14,0.35472,0.40205,0.48141,0.59402,0.04449,0.14604,0.21104,0.29642
18/3/14,0.35472,0.40205,0.48141,0.59402,0.05451,0.1499,0.21928,0.29642
19/3/14,0.35472,0.40205,0.48141,0.59402,0.04135,0.14799,0.21795,0.29523
20/3/14,0.35472,0.40205,0.48141,0.59402,0.06565,0.1453,0.21771,0.29437
21/3/14,0.35572,0.40305,0.48141,0.59402,0.09003,0.14716,0.21587,0.29655
24/3/14,0.35884,0.40568,0.48141,0.59477,0.1383,0.15846,0.22512,0.30608
25/3/14,0.35884,0.40568,0.48141,0.59477,0.12333,0.15889,0.22408,0.29963
26/3/14,0.35784,0.40568,0.48141,0.59477,0.12108,0.16245,0.22586,0.30528
27/3/14,0.35884,0.40568,0.48141,0.59477,0.20901,0.1646,0.22874,0.30029
28/3/14,0.36034,0.40626,0.47741,0.59027,0.35431,0.16958,0.22705,0.30495
31/3/14,0.36034,0.40626,0.47741,0.59027,0.20544,0.12516,0.2207,0.29699
1/4/14,0.35934,0.40526,0.47741,0.59027,0.01529,0.12666,0.2031,0.28577
2/4/14,0.35584,0.40213,0.47179,0.59027,0.00127,0.13105,0.20543,0.28994
3/4/14,0.35742,0.40526,0.47741,0.59027,0.02427,0.13185,0.20543,0.29039
4/4/14,0.35884,0.40376,0.47741,0.59027,0.00664,0.13537,0.20703,0.29413
7/4/14,0.35784,0.40376,0.47741,0.59027,0.01069,0.13537,0.20547,0.29413
8/4/14,0.35784,0.40376,0.47741,0.59027,-0.01149,0.12795,0.20547,0.29138
9/4/14,0.35684,0.40376,0.47741,0.59027,-0.03496,0.11689,0.1986,0.28541
10/4/14,0.35684,0.40376,0.47741,0.59027,-0.02676,0.12032,0.19969,0.28549
11/4/14,0.35684,0.40376,0.47741,0.59027,-0.00274,0.12018,0.20068,0.28549
14/4/14,0.35784,0.40376,0.47741,0.59027,-0.00889,0.12269,0.20618,0.28549
15/4/14,0.35784,0.40376,0.47741,0.59265,-0.00258,0.12549,0.20481,0
16/4/14,0.35784,0.40376,0.47741,0.59265,0.00698,0.12475,0.20978,0.2895
17/4/14,0.35472,0.40376,0.47741,0.59265,0.04761,0.12319,0.20652,0.28848
21/4/14,0.35784,0.40376,0.47741,0.59265,0.02206,0.13501,0.212,0.29472
22/4/14,0.35842,0.40376,0.47741,0.59265,0.05756,0.13627,0.21486,0.29494
23/4/14,0.35909,0.40376,0.47741,0.59265,0.13665,0.15027,0.21838,0.29936
24/4/14,0.35647,0.40376,0.47741,0.59265,0.08047,0.14495,0.21408,0.29436
25/4/14,0.35622,0.40376,0.47741,0.59265,0.06851,0.14008,0.20901,0.2954
28/4/14,0.35622,0.40376,0.47741,0.59265,0.08315,0.14245,0.20993,0.29288
29/4/14,0.35622,0.40376,0.47741,0.59265,0.15383,0.15561,0.21694,0.29852
30/4/14,0.35622,0.40376,0.47741,0.59499,0.10318,0.1583,0.21327,0.29209
2/5/14,0.35622,0.40376,0.47741,0.59499,0.06963,0.14371,0.20892,0.29129
5/5/14,0.35622,0.40376,0.47741,0.59499,0.07041,0.14689,0.21048,0.29467
6/5/14,0.35622,0.40376,0.48054,0.59499,0.08929,0.14689,0.21216,0.29688
7/5/14,0.35522,0.40376,0.48054,0.59499,0.09284,0.14789,0.21272,0.29583
8/5/14,0.35522,0.40376,0.48054,0.59499,0.0656,0.1532,0.21552,0.29832
9/5/14,0.35472,0.40376,0.48054,0.59499,0.06581,0.14377,0.21606,0.29832
12/5/14,0.35472,0.40376,0.48054,0.59499,0.06952,0.15182,0.21578,0.29819
14/5/14,0.35472,0.40376,0.48054,0.59499,0.06138,0.14631,0.21928,0.30257
15/5/14,0.35472,0.40376,0.48054,0.59499,0.02849,0.14028,0.21281,0.29398
16/5/14,0.35472,0.40376,0.48054,0.59499,0.04881,0.13959,0.21485,0.29816
19/5/14,0.35784,0.40376,0.48054,0.59499,0.0631,0.14211,0.21744,0.29901
20/5/14,0.35784,0.40376,0.48054,0.59499,0.05872,0.1464,0.21656,0.29636
21/5/14,0.35784,0.40376,0.48054,0.59499,0.07677,0.1464,0.21807,0.29857
22/5/14,0.35784,0.40376,0.48054,0.59499,0.0464,0.14349,0.21691,0.29654
23/5/14,0.35784,0.40376,0.48054,0.59499,0.09072,0.14739,0.21574,0.29437
26/5/14,0.35784,0.40376,0.48154,0.59499,0.13175,0.15282,0.21532,0.29452
27/5/14,0.35784,0.40376,0.48154,0.59499,0.15732,0.15349,0.21677,0.29582
28/5/14,0.35784,0.40376,0.48154,0.59499,0.09561,0.1531,0.2145,0.29334
29/5/14,0.35784,0.40376,0.48154,0.59499,-0.03853,0.1427,0.21232,0.29139
30/5/14,0.35784,0.40376,0.48154,0.59499,-0.01618,0.13954,0.21295,0.29182
2/6/14,0.35784,0.40376,0.48154,0.59499,0.0127,0.13374,0.21366,0.28953
3/6/14,0.35784,0.40376,0.48154,0.59499,0.01308,0.1362,0.21022,0.28473
4/6/14,0.35784,0.40376,0.48154,0.59499,0.02536,0.1349,0.21735,0.28655
5/6/14,0.35542,0.40376,0.48154,0.59499,0.02025,0.13587,0.21604,0.28913
6/6/14,0.35784,0.40376,0.48154,0.59499,0.01957,0.13168,0.21591,0.288
9/6/14,0.35784,0.40376,0.48154,0.59499,0.03243,0.13438,0.21632,0.29309
10/6/14,0.35784,0.40376,0.48154,0.59499,0.04963,0.14112,0.21942,0.29801
11/6/14,0.35784,0.40376,0.48154,0.59499,0.04928,0.14213,0.21639,0.29093
12/6/14,0.35784,0.40376,0.48154,0.59499,0.03261,0.14219,0.21179,0.28529
13/6/14,0.35784,0.40376,0.48154,0.59499,-0.01857,0.13644,0.2132,0.28657
16/6/14,0.35784,0.40376,0.47954,0.59499,0.0841,0.14076,0.21371,0.28714
17/6/14,0.35784,0.40376,0.47954,0.59499,0.10205,0.15163,0.22109,0.29362
18/6/14,0.35784,0.40376,0.47954,0.59499,0.11629,0.15411,0.22025,0.29401
19/6/14,0.35472,0.40376,0.47954,0.59499,0.12638,0.14964,0.22413,0.29676
20/6/14,0.35372,0.40376,0.47954,0.59499,0.09586,0.14797,0.22501,0.29724
23/6/14,0.35372,0.40376,0.47954,0.59499,0.10861,0.14287,0.2213,0.29569
24/6/14,0.35372,0.40376,0.47954,0.59499,0.10624,0.147,0.22197,0.29574
25/6/14,0.34332,0.40376,0.47954,0.59499,0.12044,0.14983,0.22197,0.29793
26/6/14,0.34159,0.40376,0.47954,0.59499,0.09963,0.1537,0.21991,0.30013
27/6/14,0.34159,0.40376,0.47954,0.59499,0.10095,0.15577,0.22436,0.30025
30/6/14,0.34159,0.40376,0.47641,0.59499,0.08346,0.14539,0.21683,0.2975
1/7/14,0.34159,0.40376,0.47954,0.59499,0,0.14137,0.21724,0.29789
2/7/14,0.34159,0.40376,0.47954,0.59499,-0.02575,0.14021,0.21825,0.30018
3/7/14,0.34192,0.40376,0.47641,0.59499,-0.06492,0.13447,0.21465,0.29875
4/7/14,0.34365,0.40376,0.47954,0.59499,-0.03474,0.1318,0.21725,0.29863
7/7/14,0.34192,0.40376,0.47954,0.59499,-0.00636,0.1333,0.21606,0.29797
8/7/14,0.34192,0.40376,0.47954,0.59499,0.04057,0.13435,0.21791,0.29743
9/7/14,0.34192,0.40376,0.47954,0.59499,0.0181,0.13435,0.21791,0.30006
10/7/14,0.34192,0.40376,0.47954,0.59499,0.05172,0.1413,0.22134,0.30053
11/7/14,0.34192,0.40376,0.47954,0.59499,0.08521,0.14813,0.22278,0.29948
14/7/14,0.34192,0.40376,0.47954,0.59499,0.10881,0.14616,0.22224,0.30242
15/7/14,0.34192,0.40376,0.47954,0.59499,0.17535,0.14987,0.2219,0.29951
16/7/14,0.34192,0.40376,0.47954,0.59499,0.16833,0.15279,0.22354,0.30121
17/7/14,0.34192,0.40376,0.47954,0.59499,0.02726,0.15155,0.21983,0.29723
18/7/14,0.34192,0.40376,0.47954,0.59499,0.02695,0.14378,0.22011,0.29828
21/7/14,0.34192,0.40376,0.47954,0.59499,0.0445,0.1421,0.22231,0.29966
22/7/14,0.34192,0.40376,0.47954,0.59499,0.0832,0.14392,0.22301,0.30062
23/7/14,0.34192,0.40376,0.47954,0.59499,0.05453,0.14195,0.22392,0.30202
24/7/14,0.34192,0.40376,0.47954,0.59499,0.07282,0.14787,0.23061,0.30635
25/7/14,0.34054,0.40063,0.47329,0.59499,0.13231,0.1547,0.23128,0.30884
29/7/14,0.34192,0.40376,0.47954,0.59499,0.13185,0.15358,0.2287,0.31031
30/7/14,0.34192,0.40376,0.47954,0.59499,0.11765,0.15908,0.22766,0.30492
31/7/14,0.34192,0.40376,0.47641,0.59499,0.07829,0.15875,0.22604,0.30147
1/8/14,0.34192,0.40376,0.47954,0.59499,0.02794,0.15157,0.22183,0.29988
4/8/14,0.34192,0.40376,0.47954,0.59499,0.05505,0.14764,0.22093,0.30288
5/8/14,0.34192,0.40376,0.47954,0.59499,0.10613,0.1546,0.22506,0.30495
6/8/14,0.34192,0.40376,0.47954,0.59499,0.09113,0.15766,0.22506,0.30325
7/8/14,0.34192,0.40376,0.47954,0.59499,0.11308,0.15925,0.22231,0.3065
8/8/14,0.34192,0.40376,0.47954,0.59499,0.10665,0.15809,0.22542,0.30835
11/8/14,0.34192,0.40376,0.47954,0.59499,0.1019,0.16015,0.22625,0.3081
12/8/14,0.34192,0.40376,0.47954,0.59499,0.11582,0.15955,0.22511,0.30778
13/8/14,0.34192,0.40376,0.47954,0.59499,0.09018,0.15983,0.22242,0.30523
14/8/14,0.32975,0.40376,0.47954,0.59499,0.12224,0.1618,0.22582,0.3077
15/8/14,0.3295,0.40376,0.47954,0.59499,0.18253,0.16068,0.22789,0.30778
18/8/14,0.34192,0.40376,0.47954,0.59499,0.17192,0.16441,0.22899,0.30811
19/8/14,0.34192,0.40376,0.47954,0.59499,0.20192,0.16441,0.23417,0.31068
20/8/14,0.34084,0.40376,0.47954,0.59499,0.14313,0.16364,0.23417,0.31052
21/8/14,0.34192,0.40376,0.47954,0.59499,0.17352,0.17222,0.23349,0.31508
22/8/14,0.33892,0.40726,0.48454,0.60049,0.15482,0.16811,0.23137,0.31705
25/8/14,0.33792,0.40726,0.48454,0.60049,0.19391,0.16796,0.23202,0.31507
26/8/14,0.3396,0.40726,0.48454,0.60049,0,0.16841,0.23203,0.31457
27/8/14,0.3396,0.40726,0.48454,0.60049,0.17091,0.16859,0.23401,0.31485
28/8/14,0.3396,0.40726,0.48454,0.60049,0.10454,0.16835,0.23299,0.31539
29/8/14,0.33892,0.40726,0.48454,0.60049,0.15737,0.16693,0.23153,0.31322
1/9/14,0.3396,0.40726,0.48454,0.60049,0.12026,0.16268,0.22692,0.31061
2/9/14,0.3396,0.40726,0.48454,0.60361,0.09454,0.15867,0.22932,0.30975
3/9/14,0.34327,0.40726,0.48454,0.60361,0.05245,0.15907,0.2299,0.3134
4/9/14,0.33965,0.40726,0.48454,0.60361,0.08968,0.16014,0.22834,0.3134
5/9/14,0.33792,0.40726,0.48454,0.60361,0.10881,0.16139,0.22782,0.31487
8/9/14,0.33792,0.40726,0.48454,0.60361,0.20184,0.17582,0.23627,0.31803
9/9/14,0.3386,0.40726,0.48454,0.60361,0.30314,0.20015,0.23627,0.3573
10/9/14,0.3386,0.40726,0.48454,0.60361,0.14454,0.20081,0.25605,0.33392
11/9/14,0.3386,0.40726,0.48554,0.60361,0.0617,0.16446,0.23735,0.32242
12/9/14,0.33892,0.40726,0.48554,0.60361,0.09619,0.1881,0.23634,0.32749
15/9/14,0.3436,0.40726,0.48754,0.60361,0.10054,0.18012,0.23694,0.32753
16/9/14,0.34677,0.40951,0.48654,0.60361,0.07096,0.16818,0.23694,0.32748
17/9/14,0.3406,0.40814,0.48554,0.60361,0.06511,0.15665,0.24048,0.32652
18/9/14,0.34059,0.40814,0.48654,0.60361,0.10254,0.16307,0.241,0.3284
19/9/14,0.33992,0.40814,0.48654,0.60361,0.11191,0.19016,0.25268,0.33583
22/9/14,0.3406,0.40814,0.48654,0.60361,0.16743,0.1793,0.24635,0.33
23/9/14,0.3396,0.40951,0.48654,0.60361,0.1501,0.18065,0.24635,0.32736
24/9/14,0.3396,0.40951,0.48654,0.60361,0.12511,0.17659,0.24746,0.3271
25/9/14,0.3406,0.40951,0.48754,0.60361,0.07779,0.17659,0.2442,0.32224
26/9/14,0.3406,0.40951,0.48754,0.60361,0.05843,0.17312,0.24377,0.31979
29/9/14,0.3436,0.40951,0.48754,0.60361,0.08123,0.16673,0.24054,0.31974
30/9/14,0.3446,0.40951,0.48754,0.60361,0.0029,0.16355,0.23791,0.32667
1/10/14,0.3446,0.40951,0.48754,0.60361,0.01402,0.15391,0.23514,0.31851
2/10/14,0.36438,0.40951,0.49618,0.62373,-0.01711,0.15714,0.23159,0.31597
3/10/14,0.36138,0.40951,0.49618,0.62373,0.07571,0.16323,0.23506,0.31853
7/10/14,0.36138,0.40951,0.49618,0.62373,0,0.16179,0.2338,0.31603
8/10/14,0.36138,0.40951,0.49618,0.62373,0.05868,0.16288,0.23853,0.31818
9/10/14,0.36138,0.40951,0.49518,0.62373,0.0777,0.17407,0.24758,0.32574
10/10/14,0.36138,0.40951,0.49518,0.62673,0.05067,0.17701,0.24644,0.32606
13/10/14,0.36138,0.40951,0.49518,0.62673,0.06361,0.17601,0.24764,0.32433
14/10/14,0.36138,0.40951,0.49518,0.62673,-0.00701,0.16599,0.24644,0.32117
15/10/14,0.36238,0.41001,0.49518,0.62673,0.03,0.1644,0.24123,0.32537
16/10/14,0.36538,0.41276,0.49518,0.62673,-0.01834,0.1644,0.24316,0.32159
17/10/14,0.36238,0.41001,0.49518,0.62673,0.06465,0.16237,0.24316,0.32266
20/10/14,0.36138,0.41001,0.49518,0.62673,0.05508,0.16237,0.2446,0.32266
21/10/14,0.3578,0.41001,0.49518,0.62673,0.05991,0.16667,0.24673,0.32603
23/10/14,0.36238,0.41301,0.49518,0.62673,0.08497,0.17151,0.24529,0.32916
24/10/14,0.36163,0.41301,0.49752,0.62673,0.10144,0.17151,0.24529,0.33321
27/10/14,0.36538,0.41301,0.49752,0.62673,0.09358,0.17788,0.24776,0.33245
28/10/14,0.36707,0.41376,0.49752,0.62985,0.49216,0.17788,0.24776,0.33952
29/10/14,0.36707,0.41376,0.49752,0.62985,0.24291,0.20191,0.25509,0.33381
30/10/14,0.36257,0.41376,0.49752,0.63048,0.35509,0.26693,0.25749,0.3441
31/10/14,0.36707,0.41376,0.49752,0.63148,0.46637,0.34766,0.32133,0.37162
3/11/14,0.36907,0.41451,0.50464,0.63148,0.27746,0.34766,0.28943,0.37012
4/11/14,0.36907,0.41451,0.50464,0.63148,0.33615,0.33413,0.29408,0.35552
5/11/14,0.36907,0.41451,0.50464,0.63148,0,0.31902,0.29669,0.3697
6/11/14,0.3757,0.41451,0.50677,0.63301,0.07005,0.26189,0.28679,0.36182
7/11/14,0.38145,0.41501,0.50664,0.63323,0.01665,0.25099,0.26604,0.3518
10/11/14,0.3798,0.41501,0.50664,0.63248,0.07293,0.26257,0.27825,0.35742
11/11/14,0.38271,0.41651,0.50752,0.63519,0.0899,0.30648,0.28943,0.36447
12/11/14,0.38607,0.41651,0.50585,0.63435,0.12986,0.33156,0.28943,0.36447
13/11/14,0.37782,0.41651,0.50564,0.62977,0.14092,0.32,0.30344,0.36732
14/11/14,0.3687,0.41651,0.50564,0.62977,0.19818,0.3302,0.30344,0.37779
17/11/14,0.36805,0.41751,0.50764,0.63177,0.20525,0.32116,0.3278,0.38564
18/11/14,0.3718,0.41776,0.50764,0.63177,0.28721,0.38982,0.37205,0.41616
19/11/14,0.37105,0.41776,0.50864,0.63193,0.28306,0.38982,0.37205,0.41427
20/11/14,0.37105,0.41776,0.50864,0.63177,0.35109,0.53205,0.40924,0.4336
21/11/14,0.36897,0.41776,0.50864,0.63177,0,0.53205,0.40924,0.45408
24/11/14,0.36897,0.41776,0.50877,0.63276,0.31093,0.42757,0.42187,0.42737
25/11/14,0.37355,0.42038,0.50989,0.63441,0.23108,0.42757,0.42187,0.441
26/11/14,0.37405,0.42078,0.51089,0.6349,0.21193,0.44433,0.41349,0.43829
27/11/14,0.37863,0.43038,0.51089,0.6372,0.14759,0.54084,0.44425,0.45268
28/11/14,0.37863,0.4282,0.51089,0.63529,0.22154,0.54084,0.44425,0.50687
1/12/14,0.37863,0.43013,0.51089,0.63613,0.19967,0.60798,0.51635,0.50037
2/12/14,0.37913,0.43176,0.51089,0.63701,0.213,0.49823,0.51635,0.48033
3/12/14,0.37913,0.43176,0.5119,0.64002,0.13632,0.4635,0.51635,0.46533
4/12/14,0.3917,0.4429,0.52649,0.65225,0.09531,0.43126,0.46616,0.46659
5/12/14,0.3977,0.44552,0.53877,0.65963,0.06489,0.37262,0.42769,0.45545
8/12/14,0.3977,0.44677,0.54083,0.66063,0.11051,0.34261,0.40105,0.45545
9/12/14,0.3982,0.44437,0.53664,0.66263,0.10661,0.37676,0.41608,0.46462
10/12/14,0.3987,0.44752,0.54108,0.66363,0.10763,0.40284,0.43163,0.46462
11/12/14,0.39845,0.44553,0.53789,0.66363,0.17005,0.47246,0.45118,0.52592
12/12/14,0.39787,0.4454,0.53476,0.6605,0.30502,0.54767,0.57987,0.60442
15/12/14,0.40395,0.44538,0.53789,0.66335,0.62679,0.75394,0.70098,0.69077
16/12/14,0.40682,0.44702,0.54101,0.66775,0.70622,0.63799,0.68171,0.69077
17/12/14,0.40682,0.44677,0.54101,0.66775,0.1737,0.70749,0.69808,0.68125
18/12/14,0.40882,0.44802,0.54576,0.66775,0.07356,0.66024,0.69808,0.66609
19/12/14,0.41082,0.45115,0.54701,0.67025,0.66094,0.70103,0.66341,0.6679
22/12/14,0.41257,0.45265,0.54814,0.67225,0.35219,0.67336,0.73782,0.69928
23/12/14,0.41432,0.45415,0.54926,0.677,0.39176,0.61959,0.73782,0.7327
24/12/14,0.4167,0.45465,0.55026,0.67775,0.34678,0.78533,0.74893,0.76157
26/12/14,0.41532,0.45515,0.55026,0.67775,0.41387,0.73699,0.92956,0.82952
29/12/14,0.41557,0.4554,0.55026,0.67775,0.23631,0.68944,0.80224,0.79995
30/12/14,0.41713,0.45697,0.55282,0.67875,0.08023,0.60109,0.70588,0.72048
31/12/14,0.41713,0.45697,0.55282,0.67875,0.05306,0.61937,0.76029,0.74963
2/1/15,0.41917,0.45738,0.55486,0.67896,0.17239,0.60955,0.71288,0.77887
5/1/15,0.52527,0.57762,0.63716,0.75418,0.24248,0.57191,0.71288,0.75851
6/1/15,0.58373,0.62052,0.68449,0.82567,0.22213,0.51877,0.72307,0.75074
7/1/15,0.61499,0.63707,0.70115,0.83905,0.13521,0.53357,0.71779,0.73238
8/1/15,0.5914,0.6392,0.70603,0.83692,0.12886,0.51012,0.69432,0.70501
9/1/15,0.59348,0.6392,0.70603,0.83692,0.17203,0.33757,0.49839,0.54127
12/1/15,0.59625,0.64112,0.70788,0.8402,0,0.37325,0.47567,0.59002
13/1/15,0.59915,0.64595,0.70915,0.83917,0.11604,0.45394,0.56899,0.66837
14/1/15,0.60315,0.65283,0.70965,0.83792,0.06325,0.43355,0.50367,0.62728
15/1/15,0.59832,0.65433,0.70954,0.83792,0.13191,0.42637,0.51404,0.60943
16/1/15,0.58715,0.64278,0.69996,0.8243,0.14845,0.41198,0.52283,0.60415
19/1/15,0.57649,0.63803,0.69871,0.81726,0.16716,0.41198,0.54003,0.62962
20/1/15,0.57957,0.64572,0.7028,0.82916,0.23804,0.45214,0.58729,0.65828
21/1/15,0.57536,0.63866,0.69878,0.82339,0.72445,0.78155,0.80358,0.78301
22/1/15,0.57327,0.63866,0.70087,0.82214,0.74729,0.78838,0.75527,0.77322
23/1/15,0.57148,0.63609,0.70945,0.82947,0.67604,0.65589,0.68698,0.73158
26/1/15,0.5726,0.63947,0.70945,0.82947,0.368,0.65322,0.72974,0.76893
27/1/15,0.57419,0.64429,0.71082,0.83406,0.25312,0.6121,0.71214,0.76375
28/1/15,0.5901,0.65289,0.7177,0.84156,0.18369,0.58821,0.71641,0.74933
29/1/15,0.60302,0.66763,0.72915,0.85705,0.23223,0.61734,0.73605,0.76767
30/1/15,0.60685,0.67088,0.73482,0.86601,0.2393,0.63438,0.74212,0.77913
2/2/15,0.60435,0.67863,0.73932,0.86701,0.34447,0.67592,0.79108,0.81513
3/2/15,0.60235,0.67863,0.73932,0.86701,0.38997,0.6699,0.79509,0.82252
4/2/15,0.60235,0.67863,0.73932,0.86601,0.40275,0.6546,0.79999,0.79616
5/2/15,0.60235,0.67288,0.73432,0.86601,0.41129,0.62924,0.77603,0.83502
6/2/15,0.60235,0.67288,0.73482,0.86601,0.54676,0.67689,0.79184,0.86195
9/2/15,0.60585,0.67363,0.73582,0.86751,0,0.66835,0.79263,0.87307
10/2/15,0.61152,0.67938,0.74082,0.87201,0.44965,0.7056,0.82237,0.89879
11/2/15,0.61669,0.68138,0.74182,0.87509,0.62069,0.82452,0.89515,0.95974
12/2/15,0.61669,0.68138,0.74182,0.87509,0.5608,0.8777,0.94356,1.08338
13/2/15,0.61669,0.68138,0.75796,0.87509,0.87483,0.84025,0.99876,1.0895
16/2/15,0.61981,0.68138,0.75896,0.87684,0.48424,0.75559,0.93174,0.99945
17/2/15,0.62081,0.68138,0.76404,0.88097,0.53567,0.73985,0.86865,0.93524
18/2/15,0.624,0.6845,0.76404,0.88097,0.48218,0.68971,0.85993,0.97418
23/2/15,0.6405,0.70261,0.7864,0.90274,0.73112,0.76709,0.84669,0.97224
24/2/15,0.67263,0.73422,0.80138,0.92283,0.4374,0.74003,0.8494,0.95735
25/2/15,0.68183,0.74492,0.81446,0.93541,0.30747,0.76074,0.86584,0.98605
26/2/15,0.68625,0.7575,0.81959,0.93741,0.23342,0.76151,0.93435,1.02924
27/2/15,0.68625,0.77317,0.83382,0.93841,0.23382,0.77917,0.89995,1.02924
2/3/15,0.69013,0.78553,0.84334,0.94554,0.35838,0.83461,0.97448,1.08969
3/3/15,0.69113,0.78756,0.85095,0.94967,0.42251,0.89153,1.08751,1.13678
4/3/15,0.69113,0.79166,0.85783,0.95267,0.45543,0.8985,1.0245,1.09108
5/3/15,0.69113,0.79266,0.85883,0.95267,0.28478,0.86136,0.99343,1.0388
6/3/15,0.7054,0.81287,0.88009,0.97959,0.18678,0.86031,0.96756,1.06629
9/3/15,0.71428,0.8364,0.90078,0.98972,0.2524,0.92968,1.07295,1.18896
10/3/15,0.71265,0.84517,0.90616,0.99761,0.376,0.79551,1.07262,1.10185
11/3/15,0.76821,0.87934,0.93965,1.03405,0.29369,0.89395,1.05504,1.14295
12/3/15,0.79105,0.90701,0.96934,1.06181,0.50234,0.83881,1.0586,1.14216
13/3/15,0.79955,0.91309,0.98176,1.06606,0.81794,0.83881,1.13008,1.2301
16/3/15,0.80055,0.91721,0.98688,1.06706,0.99691,0.91348,1.13008,1.29498
17/3/15,0.80667,0.92609,0.99426,1.07015,0.40338,0.86881,1.13207,1.22179
